support,itemsets
0.04568023833167825,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Lamb'})"
0.1529294935451837,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Poultry'})"
0.15988083416087387,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Acid_High', 'Pair_Lamb'})"
0.06554121151936444,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Lamb', 'Acid_Medium'})"
0.13803376365441908,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Lamb', 'Body_Full-bodied'})"
0.06951340615690169,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Lamb'})"
0.028798411122144985,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.030784508440913606,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese'})"
0.022840119165839126,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese'})"
0.04369414101290963,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Pair_Game Meat', 'Acid_High'})"
0.026812313803376366,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Pasta'})"
0.06454816285998013,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})"
0.1608738828202582,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Acid_High', 'Pair_Poultry'})"
0.06355511420059583,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Acid_Medium', 'Pair_Poultry'})"
0.12909632571996027,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.05263157894736842,"frozenset({'Pair_Beef', 'Body_Medium-bodied', 'Pair_Game Meat', 'Pair_Poultry'})"
0.03475670307845084,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry'})"
0.06256206554121152,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Acid_High'})"
0.025819265143992055,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Body_Full-bodied'})"
0.03574975173783516,"frozenset({'Body_Medium-bodied', 'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat'})"
0.12810327706057598,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Acid_High', 'Body_Full-bodied'})"
0.039721946375372394,"frozenset({'Pair_Beef', 'Body_Medium-bodied', 'Pair_Game Meat', 'Acid_High'})"
0.047666335650446874,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Game Meat', 'Acid_High'})"
0.03773584905660377,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Acid_Medium', 'Body_Full-bodied'})"
0.023833167825223437,"frozenset({'Pair_Beef', 'Body_Medium-bodied', 'Pair_Game Meat', 'Acid_Medium'})"
0.022840119165839126,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Game Meat', 'Acid_Medium'})"
0.05660377358490566,"frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.03277060575968222,"frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Poultry', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Pair_Beef', 'Pair_Spicy Food', 'Pair_Lamb', 'Pair_Hard Cheese'})"
0.03574975173783516,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Lamb', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Lamb', 'Pair_Hard Cheese'})"
0.0407149950347567,"frozenset({'Pair_Beef', 'Pair_Poultry', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.031777557100297914,"frozenset({'Pair_Beef', 'Pair_Spicy Food', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.03574975173783516,"frozenset({'Pair_Beef', 'Acid_High', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.047666335650446874,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Pair_Beef', 'Pair_Hard Cheese', 'Pair_Maturated Cheese', 'Body_Full-bodied'})"
0.023833167825223437,"frozenset({'Pair_Beef', 'Body_Medium-bodied', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.03773584905660377,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.028798411122144985,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Poultry', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Acid_Medium', 'Pair_Hard Cheese'})"
0.033763654419066536,"frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Spicy Food', 'Pair_Maturated Cheese'})"
0.021847070506454815,"frozenset({'Pair_Beef', 'Acid_High', 'Pair_Lamb', 'Pair_Maturated Cheese'})"
0.038728897715988087,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Lamb', 'Pair_Maturated Cheese'})"
0.024826216484607744,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Lamb', 'Pair_Maturated Cheese'})"
0.024826216484607744,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Pair_Lamb', 'Pair_Poultry'})"
0.07149950347567031,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Acid_High', 'Pair_Lamb'})"
0.04667328699106256,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Pair_Lamb', 'Body_Full-bodied'})"
0.026812313803376366,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Lamb', 'Pair_Pasta'})"
0.031777557100297914,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Spicy Food', 'Pair_Poultry'})"
0.044687189672293945,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Lamb', 'Pair_Poultry'})"
0.19860973187686196,"frozenset({'Pair_Beef', 'Acid_High', 'Pair_Lamb', 'Pair_Poultry'})"
0.08341608738828203,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Lamb', 'Pair_Poultry'})"
0.1817279046673287,"frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Poultry', 'Body_Full-bodied'})"
0.03475670307845084,"frozenset({'Pair_Beef', 'Body_Medium-bodied', 'Pair_Lamb', 'Pair_Poultry'})"
0.06653426017874876,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Pair_Lamb', 'Pair_Poultry'})"
0.027805362462760674,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Spicy Food', 'Pair_Lamb'})"
0.021847070506454815,"frozenset({'Pair_Beef', 'Pair_Spicy Food', 'Pair_Lamb', 'Body_Full-bodied'})"
0.025819265143992055,"frozenset({'Pair_Beef', 'Body_Medium-bodied', 'Pair_Spicy Food', 'Pair_Lamb'})"
0.041708043694141016,"frozenset({'Pair_Beef', 'Pair_Veal', 'Acid_High', 'Pair_Lamb'})"
0.04568023833167825,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Lamb', 'Body_Full-bodied'})"
0.18768619662363456,"frozenset({'Pair_Beef', 'Acid_High', 'Pair_Lamb', 'Body_Full-bodied'})"
0.07547169811320754,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Acid_High', 'Pair_Lamb'})"
0.05362462760675273,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Lamb', 'Body_Full-bodied'})"
0.023833167825223437,"frozenset({'Pair_Beef', 'Body_Medium-bodied', 'Acid_Medium', 'Pair_Lamb'})"
0.027805362462760674,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Acid_Medium', 'Pair_Lamb'})"
0.028798411122144985,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.022840119165839126,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Acid_Medium', 'Pair_Maturated Cheese'})"
0.036742800397219465,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Acid_High', 'Pair_Poultry'})"
0.028798411122144985,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Pair_Poultry', 'Body_Full-bodied'})"
0.0506454816285998,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Acid_High', 'Body_Full-bodied'})"
0.026812313803376366,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Acid_High', 'Pair_Pasta'})"
0.020854021847070508,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Spicy Food', 'Pair_Poultry'})"
0.022840119165839126,"frozenset({'Pair_Beef', 'Body_Medium-bodied', 'Pair_Spicy Food', 'Pair_Poultry'})"
0.10625620655412116,"frozenset({'Pair_Beef', 'Pair_Veal', 'Acid_High', 'Pair_Poultry'})"
0.021847070506454815,"frozenset({'Pair_Beef', 'Pair_Veal', 'Acid_Medium', 'Pair_Poultry'})"
0.05858987090367428,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Poultry', 'Body_Full-bodied'})"
0.05858987090367428,"frozenset({'Pair_Beef', 'Pair_Veal', 'Body_Medium-bodied', 'Pair_Poultry'})"
0.17477656405163852,"frozenset({'Pair_Beef', 'Acid_High', 'Pair_Poultry', 'Body_Full-bodied'})"
0.05561072492552135,"frozenset({'Pair_Beef', 'Body_Medium-bodied', 'Acid_High', 'Pair_Poultry'})"
0.04270109235352532,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Acid_High', 'Pair_Poultry'})"
0.0407149950347567,"frozenset({'Pair_Beef', 'Acid_Medium', 'Pair_Poultry', 'Body_Full-bodied'})"
0.031777557100297914,"frozenset({'Pair_Beef', 'Body_Medium-bodied', 'Acid_Medium', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Body_Very full-bodied', 'Pair_Beef', 'Acid_Medium', 'Pair_Poultry'})"
0.06752730883813307,"frozenset({'Pair_Beef', 'Pair_Veal', 'Acid_High', 'Body_Full-bodied'})"
0.04568023833167825,"frozenset({'Pair_Beef', 'Pair_Veal', 'Body_Medium-bodied', 'Acid_High'})"
0.03773584905660377,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Shellfish', 'Pair_Poultry'})"
0.033763654419066536,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Poultry'})"
0.04667328699106256,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Acid_High', 'Pair_Poultry'})"
0.03475670307845084,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Body_Light-bodied', 'Pair_Poultry'})"
0.033763654419066536,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish'})"
0.038728897715988087,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Acid_High', 'Pair_Shellfish'})"
0.03475670307845084,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Body_Light-bodied', 'Pair_Shellfish'})"
0.036742800397219465,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Acid_High', 'Pair_Spicy Food'})"
0.030784508440913606,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Body_Light-bodied', 'Pair_Spicy Food'})"
0.03475670307845084,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Acid_High', 'Body_Light-bodied'})"
0.033763654419066536,"frozenset({'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})"
0.03773584905660377,"frozenset({'Pair_Cured Meat', 'Acid_High', 'Pair_Shellfish', 'Pair_Poultry'})"
0.03475670307845084,"frozenset({'Pair_Cured Meat', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry'})"
0.033763654419066536,"frozenset({'Pair_Cured Meat', 'Acid_High', 'Pair_Spicy Food', 'Pair_Poultry'})"
0.030784508440913606,"frozenset({'Pair_Cured Meat', 'Body_Light-bodied', 'Pair_Spicy Food', 'Pair_Poultry'})"
0.03475670307845084,"frozenset({'Pair_Cured Meat', 'Acid_High', 'Body_Light-bodied', 'Pair_Poultry'})"
0.033763654419066536,"frozenset({'Pair_Cured Meat', 'Acid_High', 'Pair_Spicy Food', 'Pair_Shellfish'})"
0.030784508440913606,"frozenset({'Pair_Cured Meat', 'Body_Light-bodied', 'Pair_Spicy Food', 'Pair_Shellfish'})"
0.04270109235352532,"frozenset({'Pair_Cured Meat', 'Acid_High', 'Body_Light-bodied', 'Pair_Shellfish'})"
0.030784508440913606,"frozenset({'Pair_Cured Meat', 'Body_Light-bodied', 'Acid_High', 'Pair_Spicy Food'})"
0.03277060575968222,"frozenset({'Pair_Game Meat', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.027805362462760674,"frozenset({'Pair_Game Meat', 'Pair_Lamb', 'Pair_Poultry', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Acid_Medium', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Hard Cheese'})"
0.029791459781529295,"frozenset({'Pair_Poultry', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.025819265143992055,"frozenset({'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Acid_Medium', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Hard Cheese'})"
0.020854021847070508,"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Hard Cheese'})"
0.027805362462760674,"frozenset({'Pair_Game Meat', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.026812313803376366,"frozenset({'Acid_Medium', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Maturated Cheese'})"
0.022840119165839126,"frozenset({'Body_Very full-bodied', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Maturated Cheese'})"
0.04369414101290963,"frozenset({'Pair_Pasta', 'Pair_Game Meat', 'Acid_High', 'Pair_Lamb'})"
0.026812313803376366,"frozenset({'Body_Very full-bodied', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Pasta'})"
0.09831181727904667,"frozenset({'Pair_Game Meat', 'Acid_High', 'Pair_Lamb', 'Pair_Poultry'})"
0.05362462760675273,"frozenset({'Acid_Medium', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Poultry'})"
0.10327706057596822,"frozenset({'Pair_Game Meat', 'Pair_Lamb', 'Pair_Poultry', 'Body_Full-bodied'})"
0.03475670307845084,"frozenset({'Body_Very full-bodied', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Poultry'})"
0.1012909632571996,"frozenset({'Pair_Game Meat', 'Acid_High', 'Pair_Lamb', 'Body_Full-bodied'})"
0.04667328699106256,"frozenset({'Body_Very full-bodied', 'Pair_Game Meat', 'Acid_High', 'Pair_Lamb'})"
0.03574975173783516,"frozenset({'Acid_Medium', 'Pair_Game Meat', 'Pair_Lamb', 'Body_Full-bodied'})"
0.022840119165839126,"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Lamb'})"
0.023833167825223437,"frozenset({'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Pair_Game Meat', 'Pair_Maturated Cheese'})"
0.026812313803376366,"frozenset({'Body_Very full-bodied', 'Pair_Game Meat', 'Acid_High', 'Pair_Pasta'})"
0.021847070506454815,"frozenset({'Pair_Rich Fish', 'Pair_Game Meat', 'Pair_Pork', 'Pair_Poultry'})"
0.031777557100297914,"frozenset({'Pair_Pork', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})"
0.024826216484607744,"frozenset({'Acid_Medium', 'Pair_Game Meat', 'Pair_Pork', 'Pair_Poultry'})"
0.03277060575968222,"frozenset({'Pair_Pork', 'Body_Medium-bodied', 'Pair_Game Meat', 'Pair_Poultry'})"
0.021847070506454815,"frozenset({'Body_Medium-bodied', 'Pair_Pork', 'Pair_Veal', 'Pair_Game Meat'})"
0.07249255213505462,"frozenset({'Pair_Veal', 'Pair_Game Meat', 'Acid_High', 'Pair_Poultry'})"
0.021847070506454815,"frozenset({'Acid_Medium', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})"
0.024826216484607744,"frozenset({'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.05461767626613704,"frozenset({'Body_Medium-bodied', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})"
0.10228401191658391,"frozenset({'Pair_Game Meat', 'Acid_High', 'Pair_Poultry', 'Body_Full-bodied'})"
0.04865938430983118,"frozenset({'Body_Medium-bodied', 'Pair_Game Meat', 'Acid_High', 'Pair_Poultry'})"
0.03277060575968222,"frozenset({'Acid_Medium', 'Pair_Game Meat', 'Pair_Poultry', 'Body_Full-bodied'})"
0.026812313803376366,"frozenset({'Acid_Medium', 'Body_Medium-bodied', 'Pair_Game Meat', 'Pair_Poultry'})"
0.025819265143992055,"frozenset({'Pair_Veal', 'Pair_Game Meat', 'Acid_High', 'Body_Full-bodied'})"
0.0407149950347567,"frozenset({'Body_Medium-bodied', 'Pair_Veal', 'Pair_Game Meat', 'Acid_High'})"
0.039721946375372394,"frozenset({'Pair_Shellfish', 'Pair_Vegetarian', 'Acid_High', 'Pair_Goat Cheese'})"
0.03277060575968222,"frozenset({'Pair_Hard Cheese', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Pair_Lamb', 'Pair_Spicy Food', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.03773584905660377,"frozenset({'Acid_Medium', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Body_Very full-bodied', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Acid_Medium', 'Pair_Lamb', 'Pair_Poultry', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Pair_Lamb', 'Pair_Hard Cheese'})"
0.030784508440913606,"frozenset({'Acid_Medium', 'Pair_Poultry', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.020854021847070508,"frozenset({'Body_Medium-bodied', 'Acid_High', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.021847070506454815,"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})"
0.023833167825223437,"frozenset({'Acid_Medium', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Poultry'})"
0.022840119165839126,"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Pair_Lamb', 'Pair_Maturated Cheese'})"
0.024826216484607744,"frozenset({'Pair_Pasta', 'Acid_High', 'Pair_Lamb', 'Pair_Poultry'})"
0.023833167825223437,"frozenset({'Pair_Pasta', 'Pair_Lamb', 'Pair_Poultry', 'Body_Full-bodied'})"
0.04270109235352532,"frozenset({'Pair_Pasta', 'Acid_High', 'Pair_Lamb', 'Body_Full-bodied'})"
0.026812313803376366,"frozenset({'Body_Very full-bodied', 'Acid_High', 'Pair_Lamb', 'Pair_Pasta'})"
0.028798411122144985,"frozenset({'Pair_Veal', 'Acid_High', 'Pair_Lamb', 'Pair_Poultry'})"
0.031777557100297914,"frozenset({'Pair_Veal', 'Pair_Lamb', 'Pair_Poultry', 'Body_Full-bodied'})"
0.14399205561072492,"frozenset({'Acid_High', 'Pair_Lamb', 'Pair_Poultry', 'Body_Full-bodied'})"
0.04270109235352532,"frozenset({'Body_Very full-bodied', 'Acid_High', 'Pair_Lamb', 'Pair_Poultry'})"
0.03773584905660377,"frozenset({'Acid_Medium', 'Pair_Lamb', 'Pair_Poultry', 'Body_Full-bodied'})"
0.020854021847070508,"frozenset({'Acid_Medium', 'Body_Medium-bodied', 'Pair_Lamb', 'Pair_Poultry'})"
0.029791459781529295,"frozenset({'Body_Very full-bodied', 'Acid_Medium', 'Pair_Lamb', 'Pair_Poultry'})"
0.036742800397219465,"frozenset({'Pair_Veal', 'Acid_High', 'Pair_Lamb', 'Body_Full-bodied'})"
0.021847070506454815,"frozenset({'Pair_Shellfish', 'Pair_Lean Fish', 'Pair_Snack', 'Acid_High'})"
0.025819265143992055,"frozenset({'Body_Medium-bodied', 'Pair_Lean Fish', 'Acid_High', 'Pair_Shellfish'})"
0.027805362462760674,"frozenset({'Pair_Pasta', 'Pair_Veal', 'Acid_High', 'Pair_Poultry'})"
0.020854021847070508,"frozenset({'Pair_Pasta', 'Body_Medium-bodied', 'Pair_Veal', 'Pair_Poultry'})"
0.028798411122144985,"frozenset({'Pair_Pasta', 'Acid_High', 'Pair_Poultry', 'Body_Full-bodied'})"
0.021847070506454815,"frozenset({'Pair_Pasta', 'Body_Medium-bodied', 'Acid_High', 'Pair_Poultry'})"
0.020854021847070508,"frozenset({'Pair_Pasta', 'Body_Medium-bodied', 'Acid_High', 'Pair_Veal'})"
0.0605759682224429,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Vegetarian', 'Pair_Poultry'})"
0.04369414101290963,"frozenset({'Pair_Rich Fish', 'Acid_High', 'Pair_Pork', 'Pair_Poultry'})"
0.033763654419066536,"frozenset({'Pair_Rich Fish', 'Acid_Medium', 'Pair_Pork', 'Pair_Poultry'})"
0.03574975173783516,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Poultry', 'Body_Full-bodied'})"
0.03277060575968222,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Pair_Pork', 'Pair_Poultry'})"
0.039721946375372394,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})"
0.04568023833167825,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Shellfish', 'Pair_Poultry'})"
0.03475670307845084,"frozenset({'Pair_Pork', 'Body_Light-bodied', 'Pair_Shellfish', 'Pair_Poultry'})"
0.04369414101290963,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Spicy Food', 'Pair_Poultry'})"
0.033763654419066536,"frozenset({'Pair_Pork', 'Body_Light-bodied', 'Pair_Spicy Food', 'Pair_Poultry'})"
0.027805362462760674,"frozenset({'Pair_Pork', 'Body_Medium-bodied', 'Pair_Veal', 'Pair_Poultry'})"
0.05461767626613704,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Vegetarian', 'Pair_Poultry'})"
0.024826216484607744,"frozenset({'Acid_Medium', 'Pair_Pork', 'Pair_Vegetarian', 'Pair_Poultry'})"
0.036742800397219465,"frozenset({'Pair_Pork', 'Pair_Poultry', 'Pair_Vegetarian', 'Body_Full-bodied'})"
0.03773584905660377,"frozenset({'Pair_Pork', 'Body_Medium-bodied', 'Pair_Vegetarian', 'Pair_Poultry'})"
0.03773584905660377,"frozenset({'Pair_Pork', 'Acid_High', 'Pair_Poultry', 'Body_Full-bodied'})"
0.03773584905660377,"frozenset({'Pair_Pork', 'Acid_High', 'Body_Light-bodied', 'Pair_Poultry'})"
0.04270109235352532,"frozenset({'Pair_Pork', 'Body_Medium-bodied', 'Acid_High', 'Pair_Poultry'})"
0.031777557100297914,"frozenset({'Acid_Medium', 'Body_Medium-bodied', 'Pair_Pork', 'Pair_Poultry'})"
0.03475670307845084,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Soft Cheese', 'Pair_Shellfish'})"
0.05163853028798411,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Acid_High', 'Pair_Shellfish'})"
0.04965243296921549,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Pair_Pork', 'Pair_Shellfish'})"
0.033763654419066536,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Soft Cheese', 'Acid_High'})"
0.028798411122144985,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Pair_Soft Cheese', 'Pair_Pork'})"
0.0407149950347567,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Acid_High', 'Pair_Vegetarian'})"
0.022840119165839126,"frozenset({'Pair_Rich Fish', 'Acid_Medium', 'Pair_Pork', 'Pair_Vegetarian'})"
0.033763654419066536,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Vegetarian', 'Body_Full-bodied'})"
0.023833167825223437,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Pair_Pork', 'Pair_Vegetarian'})"
0.039721946375372394,"frozenset({'Pair_Rich Fish', 'Acid_High', 'Pair_Pork', 'Body_Full-bodied'})"
0.0506454816285998,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Acid_High', 'Pair_Pork'})"
0.023833167825223437,"frozenset({'Pair_Rich Fish', 'Body_Medium-bodied', 'Acid_Medium', 'Pair_Pork'})"
0.03475670307845084,"frozenset({'Pair_Pork', 'Pair_Soft Cheese', 'Acid_High', 'Pair_Shellfish'})"
