support,itemsets,length
0.022840119165839126,"frozenset({'Pair_Lean Fish', 'Type_White', 'Pair_Vegetarian'})",3
0.029791459781529295,"frozenset({'Type_Red', 'Pair_Maturated Cheese', 'Pair_Poultry'})",3
0.029791459781529295,"frozenset({'Pair_Pasta', 'Pair_Veal', 'Pair_Poultry'})",3
0.05561072492552135,"frozenset({'Pair_Pasta', 'Type_Red', 'Pair_Poultry'})",3
0.030784508440913606,"frozenset({'Pair_Pasta', 'Type_White', 'Pair_Shellfish'})",3
0.036742800397219465,"frozenset({'Pair_Pasta', 'Type_Red', 'Pair_Veal'})",3
0.0804369414101291,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Poultry'})",3
0.05362462760675273,"frozenset({'Pair_Pork', 'Pair_Shellfish', 'Pair_Poultry'})",3
0.05461767626613704,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Pair_Poultry'})",3
0.038728897715988087,"frozenset({'Pair_Pork', 'Pair_Veal', 'Pair_Poultry'})",3
0.07944389275074479,"frozenset({'Pair_Pork', 'Pair_Vegetarian', 'Pair_Poultry'})",3
0.030784508440913606,"frozenset({'Pair_Pork', 'Type_Red', 'Pair_Poultry'})",3
0.08838133068520357,"frozenset({'Pair_Pork', 'Type_White', 'Pair_Poultry'})",3
0.05759682224428997,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Shellfish'})",3
0.03574975173783516,"frozenset({'Pair_Rich Fish', 'Pair_Soft Cheese', 'Pair_Pork'})",3
0.06355511420059583,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Vegetarian'})",3
0.05858987090367428,"frozenset({'Pair_Rich Fish', 'Type_Sparkling', 'Pair_Pork'})",3
0.05461767626613704,"frozenset({'Pair_Rich Fish', 'Type_White', 'Pair_Pork'})",3
0.03773584905660377,"frozenset({'Pair_Pork', 'Pair_Soft Cheese', 'Pair_Shellfish'})",3
0.047666335650446874,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Pair_Shellfish'})",3
0.020854021847070508,"frozenset({'Pair_Vegetarian', 'Pair_Pork', 'Pair_Shellfish'})",3
0.04270109235352532,"frozenset({'Pair_Pork', 'Type_Sparkling', 'Pair_Shellfish'})",3
0.05461767626613704,"frozenset({'Pair_Pork', 'Type_White', 'Pair_Shellfish'})",3
0.026812313803376366,"frozenset({'Pair_Pork', 'Type_Sparkling', 'Pair_Soft Cheese'})",3
0.021847070506454815,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Pair_Vegetarian'})",3
0.04568023833167825,"frozenset({'Pair_Pork', 'Type_White', 'Pair_Spicy Food'})",3
0.06752730883813307,"frozenset({'Pair_Pork', 'Type_White', 'Pair_Vegetarian'})",3
0.06554121151936444,"frozenset({'Pair_Rich Fish', 'Pair_Vegetarian', 'Pair_Poultry'})",3
0.05263157894736842,"frozenset({'Pair_Rich Fish', 'Type_White', 'Pair_Poultry'})",3
0.041708043694141016,"frozenset({'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})",3
0.039721946375372394,"frozenset({'Type_White', 'Pair_Shellfish', 'Pair_Poultry'})",3
0.036742800397219465,"frozenset({'Type_White', 'Pair_Spicy Food', 'Pair_Poultry'})",3
0.14597815292949354,"frozenset({'Type_Red', 'Pair_Veal', 'Pair_Poultry'})",3
0.0605759682224429,"frozenset({'Type_White', 'Pair_Vegetarian', 'Pair_Poultry'})",3
0.04865938430983118,"frozenset({'Pair_Rich Fish', 'Pair_Soft Cheese', 'Pair_Shellfish'})",3
0.047666335650446874,"frozenset({'Pair_Rich Fish', 'Type_Sparkling', 'Pair_Shellfish'})",3
0.029791459781529295,"frozenset({'Pair_Rich Fish', 'Type_White', 'Pair_Shellfish'})",3
0.026812313803376366,"frozenset({'Pair_Rich Fish', 'Type_Sparkling', 'Pair_Soft Cheese'})",3
0.023833167825223437,"frozenset({'Pair_Rich Fish', 'Type_White', 'Pair_Soft Cheese'})",3
0.0506454816285998,"frozenset({'Pair_Rich Fish', 'Type_White', 'Pair_Vegetarian'})",3
0.020854021847070508,"frozenset({'Pair_Snack', 'Pair_Vegetarian', 'Pair_Shellfish'})",3
0.023833167825223437,"frozenset({'Pair_Snack', 'Type_Sparkling', 'Pair_Shellfish'})",3
0.021847070506454815,"frozenset({'Pair_Snack', 'Type_White', 'Pair_Shellfish'})",3
0.026812313803376366,"frozenset({'Type_Sparkling', 'Pair_Soft Cheese', 'Pair_Shellfish'})",3
0.025819265143992055,"frozenset({'Type_White', 'Pair_Soft Cheese', 'Pair_Shellfish'})",3
0.0407149950347567,"frozenset({'Type_White', 'Pair_Spicy Food', 'Pair_Shellfish'})",3
0.06752730883813307,"frozenset({'Pair_Vegetarian', 'Type_White', 'Pair_Shellfish'})",3
0.025819265143992055,"frozenset({'Pair_Snack', 'Type_White', 'Pair_Vegetarian'})",3
0.022840119165839126,"frozenset({'Pair_Lean Fish', 'Pair_Aperitif', 'Pair_Snack', 'Pair_Shellfish'})",4
0.020854021847070508,"frozenset({'Pair_Snack', 'Pair_Vegetarian', 'Pair_Aperitif', 'Pair_Shellfish'})",4
0.022840119165839126,"frozenset({'Pair_Snack', 'Type_Sparkling', 'Pair_Aperitif', 'Pair_Shellfish'})",4
0.021847070506454815,"frozenset({'Pair_Snack', 'Pair_Aperitif', 'Type_White', 'Pair_Shellfish'})",4
0.025819265143992055,"frozenset({'Pair_Snack', 'Pair_Aperitif', 'Type_White', 'Pair_Vegetarian'})",4
0.033763654419066536,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Hard Cheese'})",4
0.033763654419066536,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.028798411122144985,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Hard Cheese'})",4
0.030784508440913606,"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Game Meat', 'Pair_Hard Cheese'})",4
0.036742800397219465,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Maturated Cheese'})",4
0.04568023833167825,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Lamb'})",4
0.1529294935451837,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Poultry'})",4
0.2135054617676266,"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Game Meat', 'Pair_Lamb'})",4
0.028798411122144985,"frozenset({'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})",4
0.036742800397219465,"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Game Meat', 'Pair_Maturated Cheese'})",4
0.04369414101290963,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Type_Red', 'Pair_Game Meat'})",4
0.06454816285998013,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})",4
0.2135054617676266,"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Game Meat', 'Pair_Poultry'})",4
0.06951340615690169,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Type_Red'})",4
0.05660377358490566,"frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.03277060575968222,"frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Poultry', 'Pair_Hard Cheese'})",4
0.023833167825223437,"frozenset({'Pair_Beef', 'Pair_Spicy Food', 'Pair_Lamb', 'Pair_Hard Cheese'})",4
0.03773584905660377,"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Lamb', 'Pair_Hard Cheese'})",4
0.0407149950347567,"frozenset({'Pair_Beef', 'Pair_Poultry', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.031777557100297914,"frozenset({'Pair_Beef', 'Pair_Spicy Food', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.0407149950347567,"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.027805362462760674,"frozenset({'Pair_Beef', 'Type_Rosé', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.028798411122144985,"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Poultry', 'Pair_Hard Cheese'})",4
0.033763654419066536,"frozenset({'Pair_Beef', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Poultry'})",4
0.023833167825223437,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Spicy Food', 'Pair_Maturated Cheese'})",4
0.04270109235352532,"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Lamb', 'Pair_Maturated Cheese'})",4
0.024826216484607744,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Pair_Lamb', 'Pair_Poultry'})",4
0.07447864945382324,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Type_Red', 'Pair_Lamb'})",4
0.031777557100297914,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Spicy Food', 'Pair_Poultry'})",4
0.044687189672293945,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Lamb', 'Pair_Poultry'})",4
0.2611717974180735,"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Lamb', 'Pair_Poultry'})",4
0.024826216484607744,"frozenset({'Pair_Beef', 'Type_Rosé', 'Pair_Spicy Food', 'Pair_Lamb'})",4
0.05958291956305859,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Lamb', 'Type_Red'})",4
0.029791459781529295,"frozenset({'Pair_Beef', 'Type_Red', 'Pair_Maturated Cheese', 'Pair_Poultry'})",4
0.038728897715988087,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Type_Red', 'Pair_Poultry'})",4
0.020854021847070508,"frozenset({'Pair_Pasta', 'Pair_Beef', 'Pair_Veal', 'Type_Red'})",4
0.12611717974180736,"frozenset({'Pair_Beef', 'Pair_Veal', 'Pair_Poultry', 'Type_Red'})",4
0.023833167825223437,"frozenset({'Pair_Pasta', 'Pair_Cured Meat', 'Type_White', 'Pair_Shellfish'})",4
0.03773584905660377,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Shellfish', 'Pair_Poultry'})",4
0.033763654419066536,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Poultry'})",4
0.03773584905660377,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Type_White', 'Pair_Poultry'})",4
0.033763654419066536,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish'})",4
0.029791459781529295,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Type_White', 'Pair_Shellfish'})",4
0.028798411122144985,"frozenset({'Pair_Pork', 'Pair_Cured Meat', 'Type_White', 'Pair_Spicy Food'})",4
0.033763654419066536,"frozenset({'Pair_Cured Meat', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})",4
0.028798411122144985,"frozenset({'Pair_Cured Meat', 'Type_White', 'Pair_Shellfish', 'Pair_Poultry'})",4
0.025819265143992055,"frozenset({'Pair_Cured Meat', 'Type_White', 'Pair_Spicy Food', 'Pair_Poultry'})",4
0.025819265143992055,"frozenset({'Pair_Cured Meat', 'Type_White', 'Pair_Spicy Food', 'Pair_Shellfish'})",4
0.03277060575968222,"frozenset({'Pair_Game Meat', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.027805362462760674,"frozenset({'Pair_Game Meat', 'Pair_Lamb', 'Pair_Poultry', 'Pair_Hard Cheese'})",4
0.030784508440913606,"frozenset({'Type_Red', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Hard Cheese'})",4
0.029791459781529295,"frozenset({'Pair_Poultry', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.029791459781529295,"frozenset({'Type_Red', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Hard Cheese'})",4
0.027805362462760674,"frozenset({'Pair_Game Meat', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Poultry'})",4
0.033763654419066536,"frozenset({'Type_Red', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Maturated Cheese'})",4
0.04369414101290963,"frozenset({'Pair_Pasta', 'Type_Red', 'Pair_Game Meat', 'Pair_Lamb'})",4
0.14498510427010924,"frozenset({'Type_Red', 'Pair_Game Meat', 'Pair_Lamb', 'Pair_Poultry'})",4
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})",4
0.021847070506454815,"frozenset({'Pair_Rich Fish', 'Pair_Game Meat', 'Pair_Pork', 'Pair_Poultry'})",4
0.031777557100297914,"frozenset({'Pair_Pork', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})",4
0.07745779543197617,"frozenset({'Type_Red', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})",4
0.038728897715988087,"frozenset({'Pair_Shellfish', 'Pair_Vegetarian', 'Type_White', 'Pair_Goat Cheese'})",4
0.03277060575968222,"frozenset({'Pair_Hard Cheese', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Poultry'})",4
0.023833167825223437,"frozenset({'Pair_Lamb', 'Pair_Spicy Food', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.038728897715988087,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.026812313803376366,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Poultry', 'Pair_Hard Cheese'})",4
0.028798411122144985,"frozenset({'Type_Red', 'Pair_Poultry', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",4
0.027805362462760674,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Maturated Cheese', 'Pair_Poultry'})",4
0.024826216484607744,"frozenset({'Pair_Pasta', 'Type_Red', 'Pair_Lamb', 'Pair_Poultry'})",4
0.04270109235352532,"frozenset({'Type_Red', 'Pair_Veal', 'Pair_Lamb', 'Pair_Poultry'})",4
0.029791459781529295,"frozenset({'Pair_Pasta', 'Type_Red', 'Pair_Veal', 'Pair_Poultry'})",4
0.0605759682224429,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Vegetarian', 'Pair_Poultry'})",4
0.04568023833167825,"frozenset({'Pair_Rich Fish', 'Type_White', 'Pair_Pork', 'Pair_Poultry'})",4
0.039721946375372394,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})",4
0.033763654419066536,"frozenset({'Pair_Pork', 'Type_White', 'Pair_Shellfish', 'Pair_Poultry'})",4
0.033763654419066536,"frozenset({'Pair_Pork', 'Type_White', 'Pair_Spicy Food', 'Pair_Poultry'})",4
0.05561072492552135,"frozenset({'Pair_Pork', 'Type_White', 'Pair_Vegetarian', 'Pair_Poultry'})",4
0.03475670307845084,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Soft Cheese', 'Pair_Shellfish'})",4
0.04270109235352532,"frozenset({'Pair_Rich Fish', 'Type_Sparkling', 'Pair_Pork', 'Pair_Shellfish'})",4
0.025819265143992055,"frozenset({'Pair_Rich Fish', 'Type_Sparkling', 'Pair_Soft Cheese', 'Pair_Pork'})",4
0.044687189672293945,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Type_White', 'Pair_Vegetarian'})",4
0.025819265143992055,"frozenset({'Pair_Pork', 'Type_Sparkling', 'Pair_Soft Cheese', 'Pair_Shellfish'})",4
0.03574975173783516,"frozenset({'Pair_Pork', 'Type_White', 'Pair_Spicy Food', 'Pair_Shellfish'})",4
0.04667328699106256,"frozenset({'Pair_Rich Fish', 'Type_White', 'Pair_Vegetarian', 'Pair_Poultry'})",4
0.029791459781529295,"frozenset({'Type_White', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry'})",4
0.026812313803376366,"frozenset({'Pair_Rich Fish', 'Type_Sparkling', 'Pair_Soft Cheese', 'Pair_Shellfish'})",4
0.021847070506454815,"frozenset({'Pair_Rich Fish', 'Type_White', 'Pair_Soft Cheese', 'Pair_Shellfish'})",4
0.03277060575968222,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",5
0.027805362462760674,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Hard Cheese'})",5
0.030784508440913606,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Hard Cheese'})",5
0.028798411122144985,"frozenset({'Pair_Beef', 'Pair_Hard Cheese', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Maturated Cheese'})",5
0.029791459781529295,"frozenset({'Type_Red', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",5
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Hard Cheese'})",5
0.027805362462760674,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})",5
0.033763654419066536,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese'})",5
0.04369414101290963,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Pasta'})",5
0.14498510427010924,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry'})",5
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})",5
0.06256206554121152,"frozenset({'Type_Red', 'Pair_Beef', 'Pair_Veal', 'Pair_Game Meat', 'Pair_Poultry'})",5
0.03277060575968222,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Hard Cheese', 'Pair_Maturated Cheese', 'Pair_Poultry'})",5
0.023833167825223437,"frozenset({'Pair_Spicy Food', 'Pair_Lamb', 'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",5
0.036742800397219465,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",5
0.026812313803376366,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Poultry', 'Pair_Hard Cheese'})",5
0.028798411122144985,"frozenset({'Type_Red', 'Pair_Beef', 'Pair_Hard Cheese', 'Pair_Poultry', 'Pair_Maturated Cheese'})",5
0.027805362462760674,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Poultry'})",5
0.024826216484607744,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Pasta', 'Pair_Poultry'})",5
0.04270109235352532,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Veal', 'Pair_Poultry'})",5
0.033763654419066536,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})",5
0.028798411122144985,"frozenset({'Pair_Pork', 'Type_White', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})",5
0.025819265143992055,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Type_White', 'Pair_Poultry', 'Pair_Cured Meat'})",5
0.025819265143992055,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Type_White', 'Pair_Shellfish', 'Pair_Cured Meat'})",5
0.025819265143992055,"frozenset({'Pair_Spicy Food', 'Type_White', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})",5
0.027805362462760674,"frozenset({'Pair_Lamb', 'Pair_Hard Cheese', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})",5
0.029791459781529295,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",5
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Hard Cheese'})",5
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Hard Cheese', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Maturated Cheese'})",5
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})",5
0.026812313803376366,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Hard Cheese', 'Pair_Maturated Cheese', 'Pair_Poultry'})",5
0.04270109235352532,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Vegetarian', 'Type_White', 'Pair_Poultry'})",5
0.027805362462760674,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Type_White', 'Pair_Shellfish', 'Pair_Poultry'})",5
0.025819265143992055,"frozenset({'Pair_Rich Fish', 'Pair_Pork', 'Pair_Soft Cheese', 'Pair_Shellfish', 'Type_Sparkling'})",5
0.027805362462760674,"frozenset({'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese', 'Pair_Poultry'})",6
0.029791459781529295,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese'})",6
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Poultry', 'Pair_Hard Cheese'})",6
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese', 'Pair_Poultry'})",6
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Poultry'})",6
0.026812313803376366,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Maturated Cheese', 'Pair_Hard Cheese', 'Pair_Poultry'})",6
0.025819265143992055,"frozenset({'Pair_Pork', 'Pair_Spicy Food', 'Type_White', 'Pair_Shellfish', 'Pair_Poultry', 'Pair_Cured Meat'})",6
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese', 'Pair_Poultry'})",6
0.025819265143992055,"frozenset({'Type_Red', 'Pair_Lamb', 'Pair_Beef', 'Pair_Game Meat', 'Pair_Maturated Cheese', 'Pair_Hard Cheese', 'Pair_Poultry'})",7
